"id","last_name","first_name","gender","citizenship","canton_abbreviation","council_id","council_abbreviation","council_type","faction_id","faction_abbreviation","party_abbreviation","download_date","birth_date","death_date","membership_entry_date","membership_leaving_date","mp_name"
1149,"Schwaller","Urs","m","Luterbach (SO), Tafers (FR)","FR",2,"CE","S",3,"C","PDC","2016-12-08 18:12:56","1952-10-31","","2005-05-20","2007-12-02","Urs Schwaller"
1149,"Schwaller","Urs","m","Luterbach (SO), Tafers (FR)","FR",2,"CE","S",3,"CEg","PDC","2016-12-08 18:12:56","1952-10-31","","2007-12-03","2011-12-04","Urs Schwaller"
1149,"Schwaller","Urs","m","Luterbach (SO), Tafers (FR)","FR",2,"CE","S",3,"CE","PDC","2016-12-08 18:12:56","1952-10-31","","2011-12-05","2014-02-20","Urs Schwaller"
1149,"Schwaller","Urs","m","Luterbach (SO), Tafers (FR)","FR",2,"CE","S",3,"CE","PDC","2016-12-08 18:12:56","1952-10-31","","2014-02-21","2015-11-29","Urs Schwaller"
3227,"Schwander","Albert","m","Eptingen (BL)","BL",1,"CN","N",130,"SPOL","proc Soc*","2016-12-08 18:12:56","1861-10-30","1922-07-17","1904-06-06","1912-12-03","Albert Schwander"
3227,"Schwander","Albert","m","Eptingen (BL)","BL",1,"CN","N",130,"SPOL","proc Soc*","2016-12-08 18:12:56","1861-10-30","1922-07-17","1912-12-04","1914-12-06","Albert Schwander"
1159,"Schwander","Pirmin","m","Galgenen (SZ)","SZ",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1961-12-28","","2003-12-01","2007-12-02","Pirmin Schwander"
1159,"Schwander","Pirmin","m","Galgenen (SZ)","SZ",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1961-12-28","","2007-12-03","2011-12-04","Pirmin Schwander"
1159,"Schwander","Pirmin","m","Galgenen (SZ)","SZ",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1961-12-28","","2011-12-05","2015-11-29","Pirmin Schwander"
1159,"Schwander","Pirmin","m","Galgenen (SZ)","SZ",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1961-12-28","","2015-11-30","","Pirmin Schwander"
3228,"Schwander","Vital jun.","m","Galgenen (SZ)","SZ",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1884-07-23","1973-01-13","1919-12-01","1925-12-06","Vital jun. Schwander"
3229,"Schwander","Vital sen.","m","Galgenen (SZ)","SZ",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1841-10-19","1909-06-27","1881-12-05","1908-12-06","Vital sen. Schwander"
3230,"Schwar","Benjamin","m","Oberlangenegg (BE)","VD",1,"CN","N",4,"BGB","UDC","2016-12-08 18:12:56","1894-11-05","1943-05-12","1935-12-02","1943-05-12","Benjamin Schwar"
3231,"Schwarz","Frédéric","m","Biglen (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1866-01-27","1938-06-29","1921-12-05","1922-12-03","Frédéric Schwarz"
3232,"Schwarz","Samuel D.","m","Mülligen (AG)","AG",1,"CN","N",125,"LG","Lib*","2016-12-08 18:12:56","1814-03-05","1868-03-11","1851-12-01","1852-06-01","Samuel D. Schwarz"
3232,"Schwarz","Samuel D.","m","Mülligen (AG)","AG",2,"CE","S",125,"LG","Lib*","2016-12-08 18:12:56","1814-03-05","1868-03-11","1852-07-05","1855-07-11","Samuel D. Schwarz"
3232,"Schwarz","Samuel D.","m","Mülligen (AG)","AG",2,"CE*","S",125,"LG","Lib*","2016-12-08 18:12:56","1814-03-05","1868-03-11","1855-07-12","1855-07-22","Samuel D. Schwarz"
3232,"Schwarz","Samuel D.","m","Mülligen (AG)","AG",2,"CE","S",125,"LG","Lib*","2016-12-08 18:12:56","1814-03-05","1868-03-11","1855-07-23","1857-12-06","Samuel D. Schwarz"
3232,"Schwarz","Samuel D.","m","Mülligen (AG)","AG",1,"CN","N",126,"MC","Lib*","2016-12-08 18:12:56","1814-03-05","1868-03-11","1866-12-03","1868-03-11","Samuel D. Schwarz"
607,"Schwarz","Urs","m","Mülligen (AG), Zofingen (AG), Brugg (AG)","AG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1926-08-04","2015-03-05","1971-11-29","1975-12-31","Urs Schwarz"
607,"Schwarz","Urs","m","Mülligen (AG), Zofingen (AG), Brugg (AG)","AG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1926-08-04","2015-03-05","1976-01-01","1987-11-29","Urs Schwarz"
3233,"Schwarzenbach","James","m","Thalwil (ZH)","ZH",1,"CN","N",99,"-","DS","2016-12-08 18:12:56","1911-08-05","1994-10-27","1967-12-04","1971-01-01","James Schwarzenbach"
3233,"Schwarzenbach","James","m","Thalwil (ZH)","ZH",1,"CN","N",127,"P","DS","2016-12-08 18:12:56","1911-08-05","1994-10-27","1971-11-29","1974-06-01","James Schwarzenbach"
3233,"Schwarzenbach","James","m","Thalwil (ZH)","ZH",1,"CN","N",99,"-","DS","2016-12-08 18:12:56","1911-08-05","1994-10-27","1974-06-10","1974-12-31","James Schwarzenbach"
3233,"Schwarzenbach","James","m","Thalwil (ZH)","ZH",1,"CN","N",99,"-","DS","2016-12-08 18:12:56","1911-08-05","1994-10-27","1975-01-01","1979-03-01","James Schwarzenbach"
425,"Schweiger","Rolf","m","Baar (ZG)","ZG",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1945-01-09","","1999-03-01","2003-11-30","Rolf Schweiger"
425,"Schweiger","Rolf","m","Baar (ZG)","ZG",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1945-01-09","","2003-12-01","2003-12-03","Rolf Schweiger"
425,"Schweiger","Rolf","m","Baar (ZG)","ZG",2,"CE","S",1,"RL","PLR","2016-12-08 18:12:56","1945-01-09","","2003-12-04","2007-03-04","Rolf Schweiger"
425,"Schweiger","Rolf","m","Baar (ZG)","ZG",2,"CE","S",1,"RL","PLR","2016-12-08 18:12:56","1945-01-09","","2007-03-05","2008-11-21","Rolf Schweiger"
425,"Schweiger","Rolf","m","Baar (ZG)","ZG",2,"CE","S",1,"RL","PLR","2016-12-08 18:12:56","1945-01-09","","2008-11-22","2011-12-04","Rolf Schweiger"
257,"Schweingruber","Alain","m","Wahlern (BE), Delémont (JU)","JU",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1952-06-14","","1993-12-06","1995-12-03","Alain Schweingruber"
1344,"Schweizer","Urs","m","Basel (BS)","BS",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1952-06-27","","2006-12-11","2007-12-02","Urs Schweizer"
3234,"Schwendener","Gallus","m","Buchs (SG)","SG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1858-04-20","1936-03-18","1909-12-06","1912-12-03","Gallus Schwendener"
3234,"Schwendener","Gallus","m","Buchs (SG)","SG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1858-04-20","1936-03-18","1912-12-04","1919-11-01","Gallus Schwendener"
3235,"Schwendener","Johann Jakob","m","Buchs (SG), Sevelen (SG)","SG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1888-10-03","1972-02-17","1944-12-04","1951-12-02","Johann Jakob Schwendener"
3236,"Schwendener","Michael","m","Buchs (SG), Sevelen (SG)","SG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1892-09-08","1979-09-17","1951-12-03","1963-12-01","Michael Schwendener"
3237,"Schwendinger","Erwin","m","Herisau (AR)","AR",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1911-03-11","1995-05-15","1955-12-05","1974-11-01","Erwin Schwendinger"
3238,"Schwerzmann","Alois","m","Zug (ZG)","ZG",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1826-01-12","1898-08-21","1854-12-04","1861-12-01","Alois Schwerzmann"
3238,"Schwerzmann","Alois","m","Zug (ZG)","ZG",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1826-01-12","1898-08-21","1872-12-02","1878-12-01","Alois Schwerzmann"
3239,"Schwerzmann","Silvan O.","m","Zug (ZG)","ZG",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1800-06-06","1866-04-05","1848-11-06","1853-06-01","Silvan O. Schwerzmann"
3240,"Schwizer","Alfons","m","Krummenau (SG)","SG",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1897-05-15","1966-02-11","1947-12-01","1957-12-31","Alfons Schwizer"
3240,"Schwizer","Alfons","m","Krummenau (SG)","SG",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1897-05-15","1966-02-11","1958-01-01","1963-12-01","Alfons Schwizer"
3241,"Secrétan","Edouard-H.","m","Lausanne (VD)","VD",1,"CN","N",7,"L","PLD","2016-12-08 18:12:56","1848-09-04","1917-10-12","1899-12-04","1912-12-03","Edouard-H. Secrétan"
3241,"Secrétan","Edouard-H.","m","Lausanne (VD)","VD",1,"CN","N",7,"L","PLD","2016-12-08 18:12:56","1848-09-04","1917-10-12","1912-12-04","1917-10-12","Edouard-H. Secrétan"
3242,"Seematter","Arnold","m","Saxeten (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1890-11-21","1954-10-27","1939-12-04","1954-10-27","Arnold Seematter"
3243,"Segessenmann","Friedrich","m","Signau (BE)","BE",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1897-02-18","1972-02-20","1946-06-07","1947-11-30","Friedrich Segessenmann"
203,"Segmüller","Eva","f","Altstätten (SG)","SG",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1932-01-21","","1979-11-26","1995-12-03","Eva Segmüller"
3906,"Segmüller","Pius","m","Emmen (LU), Altstätten (SG)","LU",1,"CN","N",3,"CEg","PDC","2016-12-08 18:12:56","1952-03-08","","2007-12-03","2011-12-04","Pius Segmüller"
767,"Segond","Guy-Olivier","m","Genève (GE)","GE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1945-09-14","","1987-11-30","1990-11-25","Guy-Olivier Segond"
3244,"Seidel","Robert","m","Witikon (ZH), Zürich (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1850-11-23","1933-07-19","1911-12-04","1912-12-03","Robert Seidel"
3244,"Seidel","Robert","m","Witikon (ZH), Zürich (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1850-11-23","1933-07-19","1912-12-04","1917-12-02","Robert Seidel"
3245,"Seifert","Huldrich Arnold","m","Wartau (SG)","SG",2,"CE","S",107,"DL","Lib*","2016-12-08 18:12:56","1828-11-06","1885-02-13","1872-12-02","1873-07-01","Huldrich Arnold Seifert"
3246,"Seiler","Alexander","m","Brig-Glis (VS), Blitzingen (VS), Zermatt (VS)","VS",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1864-01-06","1920-03-03","1905-12-04","1912-12-03","Alexander Seiler"
3246,"Seiler","Alexander","m","Brig-Glis (VS), Blitzingen (VS), Zermatt (VS)","VS",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1864-01-06","1920-03-03","1912-12-04","1920-03-03","Alexander Seiler"
204,"Seiler","Bernhard","m","Bibern (SH), Schaffhausen (SH), Hofen (SH)","SH",2,"CE","S",4,"V","UDC","2016-12-08 18:12:56","1930-03-08","","1987-11-30","1999-12-05","Bernhard Seiler"
3247,"Seiler","Friedrich","m","Bönigen (BE)","BE",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1808-02-28","1883-01-17","1848-11-06","1851-11-30","Friedrich Seiler"
3247,"Seiler","Friedrich","m","Bönigen (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1808-02-28","1883-01-17","1863-12-07","1883-01-17","Friedrich Seiler"
3248,"Seiler","Gustav Adolf","m","Liestal (BL), Frenkendorf (BL)","BL",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1875-05-04","1949-03-07","1914-01-26","1943-12-05","Gustav Adolf Seiler"
205,"Seiler","Hanspeter","m","Bönigen (BE)","BE",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1933-09-09","","1987-11-30","1995-12-03","Hanspeter Seiler"
205,"Seiler","Hanspeter","m","Bönigen (BE)","BE",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1933-09-09","","1995-12-04","1999-12-05","Hanspeter Seiler"
205,"Seiler","Hanspeter","m","Bönigen (BE)","BE",1,"CN*","N",4,"V","UDC","2016-12-08 18:12:56","1933-09-09","","1999-12-06","2000-11-27","Hanspeter Seiler"
205,"Seiler","Hanspeter","m","Bönigen (BE)","BE",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1933-09-09","","2000-11-28","2003-11-30","Hanspeter Seiler"
3249,"Seiler","Hermann","m","Brig-Glis (VS)","VS",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1876-04-28","1961-08-16","1920-06-07","1925-12-06","Hermann Seiler"
206,"Seiler","Rolf","m","Zürich (ZH), Fischbach-Göslikon (AG)","ZH",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1932-03-12","","1975-12-01","1995-12-03","Rolf Seiler"
3250,"Seiler","Walter","m","Zürich (ZH), Niederwil (AG)","ZH",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1896-11-17","1977-07-28","1943-12-06","1957-12-31","Walter Seiler"
3250,"Seiler","Walter","m","Zürich (ZH), Niederwil (AG)","ZH",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1896-11-17","1977-07-28","1958-01-01","1959-12-06","Walter Seiler"
4199,"Seiler Graf","Priska","f","Kloten (ZH), Rafz (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1968-08-29","","2015-11-30","","Priska Seiler Graf"
354,"Semadeni","Silva","f","Poschiavo (GR)","GR",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1952-02-08","","1995-12-04","1999-12-05","Silva Semadeni"
354,"Semadeni","Silva","f","Poschiavo (GR)","GR",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1952-02-08","","2011-12-05","2015-11-29","Silva Semadeni"
354,"Semadeni","Silva","f","Poschiavo (GR)","GR",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1952-02-08","","2015-11-30","","Silva Semadeni"
3251,"Sessler","Johann","m","Biel (BE)","BE",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1822-01-05","1897-09-13","1860-12-03","1863-12-06","Johann Sessler"
3251,"Sessler","Johann","m","Biel (BE)","BE",2,"CE","S",125,"LG","PLR","2016-12-08 18:12:56","1822-01-05","1897-09-13","1865-07-03","1868-11-01","Johann Sessler"
3920,"Seydoux-Christe","Anne","f","Vaulruz (FR)","JU",2,"CE","S",3,"CEg","PDC","2016-12-08 18:12:56","1958-07-07","","2007-12-03","2011-12-04","Anne Seydoux-Christe"
3920,"Seydoux-Christe","Anne","f","Vaulruz (FR)","JU",2,"CE","S",3,"CE","PDC","2016-12-08 18:12:56","1958-07-07","","2011-12-05","2015-11-29","Anne Seydoux-Christe"
3920,"Seydoux-Christe","Anne","f","Vaulruz (FR)","JU",2,"CE","S",3,"C","PDC","2016-12-08 18:12:56","1958-07-07","","2015-11-30","","Anne Seydoux-Christe"
3252,"Sidler","Georg Joseph","m","Zug (ZG), Zürich-Unterstrass (ZH)","ZH",1,"CN","N",125,"LG","Lib*","2016-12-08 18:12:56","1782-06-25","1861-05-27","1848-11-06","1861-05-27","Georg Joseph Sidler"
3253,"Sidler","Johann Baptist","m","Hohenrain (LU)","LU",2,"CE","S",125,"LG","Lib*","2016-12-08 18:12:56","1790-06-04","1881-09-18","1850-04-05","1852-12-01","Johann Baptist Sidler"
3254,"Sidler","Otto","m","Hohenrain (LU)","LU",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1872-07-14","1940-08-09","1907-06-03","1912-12-03","Otto Sidler"
3254,"Sidler","Otto","m","Hohenrain (LU)","LU",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1872-07-14","1940-08-09","1912-12-04","1917-12-02","Otto Sidler"
207,"Sieber","Ernst","m","Zürich (ZH)","ZH",1,"CN","N",5,"U","PEV","2016-12-08 18:12:56","1927-02-24","","1991-11-25","1995-12-03","Ernst Sieber"
3255,"Siegenthaler","Friedrich","m","Trub (BE)","BE",1,"CN","N",4,"BGB","UDC","2016-12-08 18:12:56","1872-04-22","1942-12-15","1919-12-01","1935-12-01","Friedrich Siegenthaler"
4146,"Siegenthaler","Heinz","m","Eggiwil (BE)","BE",1,"CN","N",136,"BD","PBD","2016-12-08 18:12:56","1955-10-11","","2014-11-24","2015-11-29","Heinz Siegenthaler"
3256,"Siegfried","S. Friedrich","m","Zofingen (AG)","AG",2,"CE","S",125,"LG","Lib*","2016-12-08 18:12:56","1809-10-07","1882-10-31","1848-11-06","1849-02-01","S. Friedrich Siegfried"
3256,"Siegfried","S. Friedrich","m","Zofingen (AG)","AG",1,"CN","N",125,"LG","Lib*","2016-12-08 18:12:56","1809-10-07","1882-10-31","1849-04-16","1856-01-20","S. Friedrich Siegfried"
3256,"Siegfried","S. Friedrich","m","Zofingen (AG)","AG",1,"CN*","N",125,"LG","Lib*","2016-12-08 18:12:56","1809-10-07","1882-10-31","1856-01-21","1856-02-07","S. Friedrich Siegfried"
3256,"Siegfried","S. Friedrich","m","Zofingen (AG)","AG",1,"CN","N",125,"LG","Lib*","2016-12-08 18:12:56","1809-10-07","1882-10-31","1856-02-08","1857-12-06","S. Friedrich Siegfried"
3257,"Siegmann","Walter","m","Zürich (ZH), Bettwiesen (TG)","ZH",1,"CN","N",4,"BGB","UDC","2016-12-08 18:12:56","1910-12-26","2002-12-03","1959-12-07","1963-12-01","Walter Siegmann"
3258,"Siegrist","Hans E.","m","Brugg (AG)","AG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1860-12-02","1931-07-26","1911-12-04","1912-12-03","Hans E. Siegrist"
3258,"Siegrist","Hans E.","m","Brugg (AG)","AG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1860-12-02","1931-07-26","1912-12-04","1919-11-01","Hans E. Siegrist"
3259,"Siegrist","Rudolf","m","Elfingen (AG), Aarau (AG)","AG",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1886-09-14","1965-11-02","1943-12-06","1959-12-06","Rudolf Siegrist"
510,"Siegrist","Ulrich","m","Fahrwangen (AG)","AG",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1945-06-04","","1999-12-06","2003-11-30","Ulrich Siegrist"
510,"Siegrist","Ulrich","m","Fahrwangen (AG)","AG",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1945-06-04","","2003-12-01","2006-05-11","Ulrich Siegrist"
510,"Siegrist","Ulrich","m","Fahrwangen (AG)","AG",1,"CN","N",99,"-","UDC","2016-12-08 18:12:56","1945-06-04","","2006-05-12","2007-12-02","Ulrich Siegrist"
3260,"Sigerist","Heinrich","m","Schaffhausen (SH)","SH",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1881-10-27","1969-03-20","1935-12-02","1947-11-30","Heinrich Sigerist"
3261,"Sigg","Jean-C.","m","Genf (GE), Dörflingen (SH)","GE",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1865-10-28","1922-07-23","1911-12-04","1912-12-03","Jean-C. Sigg"
3261,"Sigg","Jean-C.","m","Genf (GE), Dörflingen (SH)","GE",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1865-10-28","1922-07-23","1912-12-04","1919-11-30","Jean-C. Sigg"
3261,"Sigg","Jean-C.","m","Genf (GE), Dörflingen (SH)","GE",2,"CE","S",99,"-","-","2016-12-08 18:12:56","1865-10-28","1922-07-23","1921-02-07","1922-07-23","Jean-C. Sigg"
3262,"Sigg","Johannes F. O.","m","Kleinandelfingen (ZH), Zürich (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1874-08-10","1939-11-05","1911-12-04","1912-12-03","Johannes F. O. Sigg"
3262,"Sigg","Johannes F. O.","m","Kleinandelfingen (ZH), Zürich (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1874-08-10","1939-11-05","1912-12-04","1916-10-01","Johannes F. O. Sigg"
3262,"Sigg","Johannes F. O.","m","Kleinandelfingen (ZH), Zürich (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1874-08-10","1939-11-05","1925-12-07","1928-05-08","Johannes F. O. Sigg"
1243,"Sigrist","Albert","m","Rafz (ZH)","ZH",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1923-04-09","2005-03-19","1975-12-01","1975-12-31","Albert Sigrist"
1243,"Sigrist","Albert","m","Rafz (ZH)","ZH",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1923-04-09","2005-03-19","1976-01-01","1979-06-01","Albert Sigrist"
3263,"Sigrist","Jakob","m","Eschenbach (LU)","LU",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1869-10-22","1935-03-24","1920-06-07","1931-12-06","Jakob Sigrist"
3263,"Sigrist","Jakob","m","Eschenbach (LU)","LU",2,"CE*","S",3,"K","PDC","2016-12-08 18:12:56","1869-10-22","1935-03-24","1931-12-07","1932-12-05","Jakob Sigrist"
3263,"Sigrist","Jakob","m","Eschenbach (LU)","LU",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1869-10-22","1935-03-24","1932-12-06","1935-03-24","Jakob Sigrist"
3264,"Simen","Rinaldo","m","Bellinzona (TI), Minusio (TI)","TI",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1849-03-08","1910-09-20","1893-03-13","1899-06-04","Rinaldo Simen"
3264,"Simen","Rinaldo","m","Bellinzona (TI), Minusio (TI)","TI",2,"CE*","S",1,"R","PLR","2016-12-08 18:12:56","1849-03-08","1910-09-20","1899-06-05","1899-12-03","Rinaldo Simen"
3264,"Simen","Rinaldo","m","Bellinzona (TI), Minusio (TI)","TI",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1849-03-08","1910-09-20","1899-12-04","1910-09-20","Rinaldo Simen"
209,"Simmen","Rosemarie","f","Solothurn (SO), Zürich (ZH), Realp (UR)","SO",2,"CE","S",3,"C","PDC","2016-12-08 18:12:56","1938-09-10","","1987-11-30","1999-12-05","Rosemarie Simmen"
3265,"Simon","Henri-François","m","Ste-Croix (VD)","VD",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1868-10-27","1932-06-28","1901-03-18","1912-12-03","Henri-François Simon"
3265,"Simon","Henri-François","m","Ste-Croix (VD)","VD",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1868-10-27","1932-06-28","1912-12-04","1923-12-02","Henri-François Simon"
3265,"Simon","Henri-François","m","Ste-Croix (VD)","VD",2,"CE*","S",1,"R","PLR","2016-12-08 18:12:56","1868-10-27","1932-06-28","1923-12-03","1924-12-01","Henri-François Simon"
3265,"Simon","Henri-François","m","Ste-Croix (VD)","VD",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1868-10-27","1932-06-28","1924-12-02","1928-12-02","Henri-François Simon"
355,"Simon","Jean-Charles","m","Horw (LU), Genf (GE)","VD",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1948-05-13","","1995-12-04","1999-12-05","Jean-Charles Simon"
511,"Simoneschi-Cortesi","Chiara","f","Lugano (TI)","TI",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1946-04-21","","1999-12-06","2003-11-30","Chiara Simoneschi-Cortesi"
511,"Simoneschi-Cortesi","Chiara","f","Lugano (TI)","TI",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1946-04-21","","2003-12-01","2007-12-02","Chiara Simoneschi-Cortesi"
511,"Simoneschi-Cortesi","Chiara","f","Lugano (TI)","TI",1,"CN","N",3,"CEg","PDC","2016-12-08 18:12:56","1946-04-21","","2007-12-03","2008-11-30","Chiara Simoneschi-Cortesi"
511,"Simoneschi-Cortesi","Chiara","f","Lugano (TI)","TI",1,"CN*","N",3,"CEg","PDC","2016-12-08 18:12:56","1946-04-21","","2008-12-01","2009-11-22","Chiara Simoneschi-Cortesi"
511,"Simoneschi-Cortesi","Chiara","f","Lugano (TI)","TI",1,"CN","N",3,"CEg","PDC","2016-12-08 18:12:56","1946-04-21","","2009-11-23","2011-12-04","Chiara Simoneschi-Cortesi"
3266,"Simonin","F. C. Henri","m","Le Bémont (JU)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1855-11-19","1927-11-06","1904-12-05","1912-12-03","F. C. Henri Simonin"
3266,"Simonin","F. C. Henri","m","Le Bémont (JU)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1855-11-19","1927-11-06","1912-12-04","1917-12-02","F. C. Henri Simonin"
271,"Singeisen","Verena","f","Arni (BE)","BE",1,"CN","N",6,"G","LL","2016-12-08 18:12:56","1945-12-03","","1994-12-12","1995-12-03","Verena Singeisen"
530,"Slongo","Marianne","f","Winterthur (ZH)","NW",2,"CE","S",3,"C","PDC","2016-12-08 18:12:56","1948-06-09","","1999-12-06","2003-11-30","Marianne Slongo"
530,"Slongo","Marianne","f","Winterthur (ZH)","NW",2,"CE","S",3,"C","PDC","2016-12-08 18:12:56","1948-06-09","","2003-12-01","2007-12-02","Marianne Slongo"
3267,"Soguel","A. Frédéric E.","m","Cernier (NE)","NE",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1841-05-06","1903-11-21","1875-06-07","1876-07-01","A. Frédéric E. Soguel"
3267,"Soguel","A. Frédéric E.","m","Cernier (NE)","NE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1841-05-06","1903-11-21","1902-12-01","1903-11-21","A. Frédéric E. Soguel"
3268,"Soldati","Agostino","m","Neggio (TI)","TI",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1857-02-02","1938-10-09","1889-06-03","1892-06-01","Agostino Soldati"
